time	V(n001)	I(C1)	I(L1)	I(R1)
2.510455966967478e-02	1.199909e-01	4.549036e-02	5.099404e-04	-4.600030e-02
2.520455966967478e-02	1.204457e-01	4.547120e-02	5.139476e-04	-4.598514e-02
2.530455966967477e-02	1.209003e-01	4.545202e-02	5.179701e-04	-4.596999e-02
2.540455966967477e-02	1.213547e-01	4.543284e-02	5.220076e-04	-4.595484e-02
2.550455966967477e-02	1.218090e-01	4.541364e-02	5.260604e-04	-4.593970e-02
2.560455966967477e-02	1.222630e-01	4.539444e-02	5.301282e-04	-4.592457e-02
2.570455966967477e-02	1.227169e-01	4.537523e-02	5.342112e-04	-4.590944e-02
2.580455966967477e-02	1.231705e-01	4.535601e-02	5.383093e-04	-4.589432e-02
2.590455966967477e-02	1.236240e-01	4.533678e-02	5.424225e-04	-4.587920e-02
2.600455966967477e-02	1.240773e-01	4.531754e-02	5.465508e-04	-4.586409e-02
2.610455966967477e-02	1.245303e-01	4.529829e-02	5.506943e-04	-4.584899e-02
2.620455966967477e-02	1.249832e-01	4.527904e-02	5.548528e-04	-4.583389e-02
2.630455966967477e-02	1.254359e-01	4.525978e-02	5.590264e-04	-4.581880e-02
2.640455966967477e-02	1.258884e-01	4.524050e-02	5.632152e-04	-4.580372e-02
2.650455966967477e-02	1.263407e-01	4.522122e-02	5.674190e-04	-4.578864e-02
2.660455966967477e-02	1.267928e-01	4.520193e-02	5.716379e-04	-4.577357e-02
2.670455966967477e-02	1.272448e-01	4.518263e-02	5.758718e-04	-4.575851e-02
2.680455966967477e-02	1.276965e-01	4.516333e-02	5.801208e-04	-4.574345e-02
2.690455966967477e-02	1.281480e-01	4.514401e-02	5.843848e-04	-4.572840e-02
2.700455966967476e-02	1.285994e-01	4.512469e-02	5.886640e-04	-4.571335e-02
2.710455966967476e-02	1.290505e-01	4.510536e-02	5.929581e-04	-4.569831e-02
2.720455966967476e-02	1.295015e-01	4.508602e-02	5.972673e-04	-4.568328e-02
2.730455966967476e-02	1.299523e-01	4.506667e-02	6.015915e-04	-4.566826e-02
2.740455966967476e-02	1.304028e-01	4.504731e-02	6.059307e-04	-4.565324e-02
2.750455966967476e-02	1.308532e-01	4.502794e-02	6.102850e-04	-4.563823e-02
2.760455966967476e-02	1.313034e-01	4.500857e-02	6.146542e-04	-4.562322e-02
2.770455966967476e-02	1.317534e-01	4.498918e-02	6.190385e-04	-4.560822e-02
2.780455966967476e-02	1.322032e-01	4.496979e-02	6.234378e-04	-4.559323e-02
2.790455966967476e-02	1.326528e-01	4.495039e-02	6.278520e-04	-4.557824e-02
