time,V,IC,IL,IR,R,L,C,vs
0.016144978310186,0.03835544,0.04458698,0.001577472,-0.04616446,10,0.2,0.02,0.5
0.016244978310186,0.03857828,0.04454547,0.001596705,-0.04614217,10,0.2,0.02,0.5
0.016344978310186,0.0388009,0.04450386,0.001616049,-0.04611991,10,0.2,0.02,0.5
0.016444978310186,0.03902331,0.04446216,0.001635504,-0.04609767,10,0.2,0.02,0.5
0.016544978310186,0.03924552,0.04442038,0.001655071,-0.04607545,10,0.2,0.02,0.5
0.016644978310186,0.03946752,0.0443785,0.001674748,-0.04605325,10,0.2,0.02,0.5
0.016744978310186,0.03968931,0.04433653,0.001694536,-0.04603107,10,0.2,0.02,0.5
0.016844978310186,0.03991088,0.04429448,0.001714436,-0.04600891,10,0.2,0.02,0.5
0.016944978310186,0.04013225,0.04425233,0.001734445,-0.04598678,10,0.2,0.02,0.5
0.017044978310186,0.04035341,0.04421009,0.001754566,-0.04596466,10,0.2,0.02,0.5
0.017144978310186,0.04057435,0.04416777,0.001774797,-0.04594256,10,0.2,0.02,0.5
0.017244978310186,0.04079508,0.04412535,0.001795139,-0.04592049,10,0.2,0.02,0.5
0.017344978310186,0.0410156,0.04408285,0.00181559,-0.04589844,10,0.2,0.02,0.5
0.017444978310186,0.04123591,0.04404026,0.001836152,-0.04587641,10,0.2,0.02,0.5
0.017544978310186,0.04145601,0.04399757,0.001856824,-0.0458544,10,0.2,0.02,0.5
0.017644978310186,0.04167589,0.0439548,0.001877606,-0.04583241,10,0.2,0.02,0.5
0.017744978310186,0.04189555,0.04391195,0.001898498,-0.04581045,10,0.2,0.02,0.5
0.017844978310186,0.04211501,0.043869,0.0019195,-0.0457885,10,0.2,0.02,0.5
0.017944978310186,0.04233424,0.04382597,0.001940611,-0.04576658,10,0.2,0.02,0.5
0.018044978310186,0.04255326,0.04378284,0.001961832,-0.04574467,10,0.2,0.02,0.5
0.018144978310186,0.04277207,0.04373963,0.001983162,-0.04572279,10,0.2,0.02,0.5
0.018244978310186,0.04299066,0.04369633,0.002004602,-0.04570093,10,0.2,0.02,0.5
0.018344978310186,0.04320903,0.04365294,0.002026151,-0.0456791,10,0.2,0.02,0.5
0.018444978310186,0.04342719,0.04360947,0.002047809,-0.04565728,10,0.2,0.02,0.5
0.018544978310186,0.04364513,0.04356591,0.002069576,-0.04563549,10,0.2,0.02,0.5
0.018644978310186,0.04386285,0.04352226,0.002091452,-0.04561371,10,0.2,0.02,0.5
0.018744978310186,0.04408035,0.04347853,0.002113437,-0.04559197,10,0.2,0.02,0.5
0.018844978310186,0.04429764,0.04343471,0.00213553,-0.04557024,10,0.2,0.02,0.5
0.018944978310186,0.0445147,0.0433908,0.002157732,-0.04554853,10,0.2,0.02,0.5
0.019044978310186,0.04473154,0.0433468,0.002180043,-0.04552685,10,0.2,0.02,0.5
0.019144978310186,0.04494817,0.04330272,0.002202462,-0.04550518,10,0.2,0.02,0.5
0.019244978310186,0.04516457,0.04325856,0.002224989,-0.04548354,10,0.2,0.02,0.5
0.019344978310186,0.04538075,0.0432143,0.002247624,-0.04546192,10,0.2,0.02,0.5
0.019444978310186,0.04559672,0.04316996,0.002270367,-0.04544033,10,0.2,0.02,0.5
0.019544978310186,0.04581245,0.04312554,0.002293218,-0.04541875,10,0.2,0.02,0.5
0.019644978310186,0.04602797,0.04308103,0.002316177,-0.0453972,10,0.2,0.02,0.5
0.019744978310186,0.04624326,0.04303643,0.002339244,-0.04537567,10,0.2,0.02,0.5
0.019844978310186,0.04645833,0.04299175,0.002362418,-0.04535417,10,0.2,0.02,0.5
0.019944978310186,0.04667318,0.04294698,0.0023857,-0.04533268,10,0.2,0.02,0.5
0.020044978310186,0.0468878,0.04290213,0.002409089,-0.04531122,10,0.2,0.02,0.5
0.020144978310186,0.0471022,0.0428572,0.002432585,-0.04528978,10,0.2,0.02,0.5
0.020244978310186,0.04731637,0.04281217,0.002456189,-0.04526836,10,0.2,0.02,0.5
0.020344978310186,0.04753032,0.04276707,0.002479899,-0.04524697,10,0.2,0.02,0.5
